#Source_name;Variability_index;ASSOC1;ASSOC2;ASSOC_TEV;CLASS1;Flags
3FGL J2023.5+4126;48.9544;;Cygnus Cocoon field;;;2565
3FGL J2023.6-1139;62.8242;PMN J2023-1140;;;fsrq;0
3FGL J2024.4-0848;63.3004;1RXS J202428.9-084810;;;bcu;0
3FGL J2024.4-3254;87.6925;PKS 2021-330;;;fsrq;0
3FGL J2024.6+0309;51.8073;;;;;0
3FGL J2024.6+3747;50.0389;;;;;17
3FGL J2024.8-2331;37.6325;;;;;0
3FGL J2025.1-2858;32.8741;;;;;0
3FGL J2025.2+3340;278.671;B2 2023+33;;;bcu;4
3FGL J2025.6-0736;1907.87;PKS 2023-07;;;fsrq;0
3FGL J2026.3+7644;31.964;1RXS J202633.4+764432;;;bcu;0
3FGL J2026.3+1430;48.7458;;;;;0
3FGL J2026.4+4709;48.7739;;;;;12
3FGL J2026.8+4003;55.7261;;Cygnus Cocoon field;;;2069
3FGL J2026.8+2813;36.9714;;;;;4
3FGL J2028.3+3332;51.2187;LAT PSR J2028+3332;;;PSR;0
3FGL J2028.5+4040c;48.7888;;Cygnus Cocoon field;;;52
3FGL J2028.6+4110e;0.0;Cygnus Cocoon;;MGRO J2031+41;SFR;0
3FGL J2028.7+1012;29.4793;;;;;0
3FGL J2029.4+4923;165.432;MG4 J202932+4925;;;bll;512
3FGL J2029.5-4232;39.8703;;;;;0
3FGL J2030.0+3642;31.1252;PSR J2030+3641;;;PSR;0
3FGL J2030.2-0622;168.537;TXS 2027-065;;;fsrq;0
3FGL J2030.5-1439;39.493;;;;;0
3FGL J2030.8+4416;36.4349;LAT PSR J2030+4415;;;PSR;0
3FGL J2031.0+1937;46.8668;RX J2030.8+1935;;;bcu;0
3FGL J2031.8+1223;66.0289;PKS 2029+121;;;bll;0
3FGL J2032.2+4126;38.3203;LAT PSR J2032+4127;;TeV J2032+4130;PSR;0
3FGL J2032.5+4032;141.305;;Cygnus Cocoon field;;;0
3FGL J2032.5+3921;49.4114;;Cygnus Cocoon field;;;4
3FGL J2033.3+4348c;39.3848;;Cygnus Cocoon field;;;56
3FGL J2033.6+6309;34.2209;87GB 203249.5+625814;;;bcu;4
3FGL J2034.3+1155;66.2303;TXS 2032+117;;;fsrq;16
3FGL J2034.4+3833c;55.7625;;Cygnus Cocoon field;;;2100
3FGL J2034.6+4302;41.4014;;Cygnus Cocoon field;;;4
3FGL J2034.6-4202;42.0646;;;;;0
3FGL J2035.0+3634;52.5816;;;;;4
3FGL J2035.3+1055;246.066;PKS 2032+107;;;fsrq;0
3FGL J2035.6+3146;45.3835;;;;;8
3FGL J2035.8+4902;44.3048;;;;;0
3FGL J2036.4+6551;52.4904;87GB 203539.4+654245;;;bll;0
3FGL J2036.6-3325;27.7537;1RXS J203650.9-332817;;;bcu;0
3FGL J2036.8+4234c;42.0827;;Cygnus Cocoon field;;;57
3FGL J2036.8-2830;68.8286;PMN J2036-2830;;;fsrq;0
3FGL J2037.4+4132c;40.8666;;Cygnus Cocoon field;;;32
3FGL J2038.4+4212;45.6683;;Cygnus Cocoon field;;;4
3FGL J2038.8+5113;103.082;3C 418;;;fsrq;16
3FGL J2038.8-3613;38.7199;;;;;0
3FGL J2039.0-1047;105.564;TXS 2036-109;;;bll;0
3FGL J2039.4+4111;45.3918;;Cygnus Cocoon field;;;260
3FGL J2039.5+5217;39.2266;1ES 2037+521;;;bll;0
3FGL J2039.6-5618;34.5951;;;;;0
3FGL J2039.7+1237;37.2786;;;;;0
3FGL J2040.0-5734;42.4074;PKS 2036-577;;;bcu;0
3FGL J2040.2-7115;41.6455;PKS 2035-714;;;bcu;0
3FGL J2041.1+4736;56.2796;;;;;0
3FGL J2041.7-3732;41.0856;NVSS J204150-373341;;;bll;0
3FGL J2041.9-7318;53.207;SUMSS J204201-731911;;;bcu;0
3FGL J2042.1+2428;51.5663;MG2 J204208+2426;;;bll;0
3FGL J2042.1+0247;28.4523;PSR J2042+0246;;;PSR;2048
3FGL J2042.3-5416;48.4337;;;;;0
3FGL J2042.4+4209;49.903;;Cygnus Cocoon field;;;260
3FGL J2043.1+4350;51.0731;;;;;2073
3FGL J2043.2+1711;59.0944;PSR J2043+1711;;;PSR;0
3FGL J2043.6+0001;41.6357;;;;;0
3FGL J2043.8+2741;50.6172;PSR J2043+2740;;;PSR;0
3FGL J2043.8-4801;35.1947;;;;;516
3FGL J2044.0+1035;58.5175;;;;;0
3FGL J2045.2+5026e;58.5523;HB21;;;SNR;0
3FGL J2045.6-6838;62.4566;;;;;1
3FGL J2046.7-1011;35.4642;PMN J2046-1010;;;bcu;0
3FGL J2046.7-4259;41.9345;;;;;0
3FGL J2047.1+1054;57.0777;PSR J2047+1053;;;PSR;2048
3FGL J2047.9-3119;44.2752;;;;;0
3FGL J2048.8+4436;62.1295;;;;;2048
3FGL J2049.0-6801;48.9858;PKS 2043-682;;;bcu;0
3FGL J2049.7+1002;77.7533;PKS 2047+098;;;bcu;0
3FGL J2050.2+0409;38.1933;PKS 2047+039;;;bll;0
3FGL J2051.0+3040e;54.2499;Cygnus Loop;;;SNR;0
3FGL J2051.3-0828;53.2224;PSR J2051-0827;;;PSR;2048
3FGL J2051.8-5535;87.5111;PMN J2052-5533;;;bcu;0
3FGL J2052.7+1217;39.1076;PSR J2052+12;;;psr;0
3FGL J2053.1+6027;49.1007;;;;;9
3FGL J2053.4-4052;43.6326;;;;;0
3FGL J2053.9+2922;45.9732;;Cygnus Loop field;;;1
3FGL J2054.3+6907;36.2026;;;;;4
3FGL J2054.8-4908;50.1052;;;;;0
3FGL J2055.0+0016;37.4303;RGB J2054+002;;;bll;0
3FGL J2055.2-0019;44.7377;1RXS J205528.2-002123;;;bll;0
3FGL J2055.6+1609;40.1679;;;;;0
3FGL J2055.8+2539;42.9026;LAT PSR J2055+2539;;;PSR;0
3FGL J2056.2-4714;1130.56;PKS 2052-47;;;fsrq;0
3FGL J2056.3-5925;37.305;;;;;0
3FGL J2056.7+4938;44.463;RGB J2056+496;;;bcu;0
3FGL J2058.0+4347;43.0825;;;;;1
3FGL J2058.3+3729;41.8187;;;;;9
3FGL J2059.9+2029;34.8551;;;;;0
3FGL J2100.6-7844;55.2371;;;;;0
3FGL J2102.3+4547;286.406;V407 Cyg;;;NOV;4
3FGL J2102.8+4704;45.4857;;;;;0
3FGL J2103.7-1113;50.0708;;;;;0
3FGL J2103.9-6233;76.5152;PMN J2103-6232;;;bcu;0
3FGL J2103.9-3546;117.296;NVSS J210353-354620;;;bcu;0
3FGL J2104.2-0211;33.7055;NVSS J210421-021239;;;bcu;0
3FGL J2104.7+2113;34.3171;;;;;0
3FGL J2106.1+2505;52.0581;MG3 J210642+2501;;;bcu;0
3FGL J2107.1+2248;40.3362;;;;;0
3FGL J2107.7-4822;44.65;PMN J2107-4827;;;bcu;0
3FGL J2108.0+3654;40.188;TXS 2106+367;;;bcu;0
3FGL J2108.1+5202;57.2145;;;;;4
3FGL J2108.6-8619;35.196;1RXS J210959.5-861853;;;bcu;4
3FGL J2108.6-0250;40.6023;TXS 2106-030;;;bll;0
3FGL J2109.1-6638;55.0711;PKS 2104-668;;;bcu;0
3FGL J2109.4+1437;101.649;;;;;0
3FGL J2110.0+0442;52.6006;;;;;0
3FGL J2110.0+0812;94.6422;PMN J2110+0810;;;fsrq;0
3FGL J2110.3-1013;47.7385;PKS 2107-105;;;fsrq;0
3FGL J2110.3+3540;53.9599;B2 2107+35A;;;bcu;1
3FGL J2110.4+5946;45.3252;;;;;4
3FGL J2111.4+4605;46.1804;PSR J2111+4606;;;PSR;0
3FGL J2112.5-3044;51.8415;;;;;0
3FGL J2112.7+0819;50.9587;1RXS J211242.5+081831;;;bcu;0
3FGL J2114.0+5239;56.8391;;;;;2072
3FGL J2114.7+3130;34.2577;B2 2112+31;;;bcu;0
3FGL J2114.9+5448;36.2171;PSR J2114+54;;;psr;2048
3FGL J2115.2+1215;43.6644;;;;;0
3FGL J2115.4+2933;66.5493;B2 2113+29;;;fsrq;0
3FGL J2116.1+3339;203.122;B2 2114+33;;;bll;0
3FGL J2116.2+4422;40.5116;;;;;24
3FGL J2116.9+1343;37.0258;;;;;0
3FGL J2117.6+3725;49.9416;;;;;0
3FGL J2118.0-3241;38.7911;NVSS J211754-324326;;;bcu;0
3FGL J2118.3+5751;53.5762;;;;;0
3FGL J2118.4+0013;55.14;PMN J2118+0013;;;fsrq;0
3FGL J2119.2-3313;45.9095;PMN J2118-3316;;;bcu;0
3FGL J2120.4-1256;66.3819;;;;;0
3FGL J2121.0+1901;58.7319;OX 131;;;fsrq;0
3FGL J2121.5-8253;39.1069;;;;;0
3FGL J2123.6+0533;58.6146;OX 036;;;fsrq;0
3FGL J2124.7-3358;50.0017;PSR J2124-3358;;;PSR;0
3FGL J2125.8+5832;58.9131;;;;;2057
3FGL J2126.5-4605;576.827;PKS 2123-463;;;FSRQ;0
3FGL J2126.5-3926;39.4283;PMN J2126-3921;;;bcu;0
3FGL J2127.1-5615;42.2771;;;;;0
3FGL J2127.5-6001;29.955;;;;;0
3FGL J2127.7+3612;46.6262;B2 2125+35;;;bll;0
3FGL J2129.6-0427;60.2532;PSR J2129-0429;;;PSR;0
3FGL J2130.4-4237;220.433;;;;;256
3FGL J2130.8-2745;40.6367;RBS 1751;;;bll;0
3FGL J2131.1-6625;52.3362;;;;;0
3FGL J2131.5-0915;53.7388;RBS 1752;;;bll;0
3FGL J2131.5+2605;37.303;;;;;256
3FGL J2131.8-2516;42.9951;RBS 1755;;;bll;0
3FGL J2132.4-5420;127.522;PMN J2132-5420;;;bcu;0
3FGL J2133.0-6433;49.7775;;;;;0
3FGL J2133.3+2533;40.5581;87GB 213100.1+251534;;;bcu;0
3FGL J2133.6+2821;46.0801;;;;;0
3FGL J2133.8+6648;83.8291;NVSS J213349+664706;;;bcu;4
3FGL J2134.1-0152;196.304;PKS 2131-021;;;bll;0
3FGL J2134.5-2131;46.0957;;;;;0
3FGL J2135.3-5008;73.4524;PMN J2135-5006;;;fsrq;0
3FGL J2135.6+5742;49.1597;;;;;12
3FGL J2138.2-4939;50.9187;;;;;16
3FGL J2139.4-4235;241.076;MH 2136-428;;;bll;0
3FGL J2139.5+3919;43.4398;;;;;9
3FGL J2140.0+4715;39.3671;LAT PSR J2139+4716;;;PSR;0
3FGL J2141.6-6412;314.982;PMN J2141-6411;;;bcu;0
3FGL J2141.7-3734;89.9502;PKS 2138-377;;;fsrq;0
3FGL J2142.2-2546;64.5067;PMN J2142-2551;;;bcu;0
3FGL J2142.6-2029;28.6339;;;;;0
3FGL J2142.7+1957;37.6323;;;;;0
3FGL J2143.1-3928;65.7439;PMN J2143-3929;;;bll;0
3FGL J2143.5+1744;438.04;OX 169;;;fsrq;0
3FGL J2144.2+3132;49.7454;MG3 J214415+3132;;;bcu;0
3FGL J2144.6-5640;34.7321;;;;;0
3FGL J2144.6+6606;43.6787;;;;;0
3FGL J2144.9-3356;270.337;PMN J2145-3357;;;fsrq;0
3FGL J2145.5+1007;38.223;;;;;0
3FGL J2145.7+0717;45.7836;MS 2143.4+0704;;;bll;4
3FGL J2146.6-1344;54.5641;NVSS J214637-134359;;;bll;0
3FGL J2146.7-1527;70.3499;PKS 2143-156;;;fsrq;0
3FGL J2147.2+0929;616.188;PKS 2144+092;;;FSRQ;0
3FGL J2147.2+4730c;40.5212;;;;;56
3FGL J2147.3-7536;2239.42;PKS 2142-75;;;FSRQ;0
3FGL J2149.6+1915;125.402;TXS 2147+191;;;bcu;0
3FGL J2149.7+0323;67.3072;PKS B2147+031;;;bll;0
3FGL J2150.2-1411;66.0183;TXS 2147-144;;;bll;0
3FGL J2150.5-1754;59.7449;;;;;0
3FGL J2151.6+4154;33.7744;;;;;0
3FGL J2151.6-2744;54.6555;PMN J2151-2742;;;fsrq;0
3FGL J2151.8-3025;598.957;PKS 2149-306;;;fsrq;0
3FGL J2152.4+1735;30.3361;S3 2150+17;;;bll;0
3FGL J2152.9-0045;29.5722;RBS 1792;;;bll;0
3FGL J2153.9+6626;35.6322;;;;;0
3FGL J2154.0-1137;130.693;PMN J2153-1136;;;fsrq;0
3FGL J2156.0+1818;52.7214;RX J2156.0+1818;;;bcu;0
3FGL J2156.9-0855;44.165;FIRST J215650.3-085535;;;bll;0
3FGL J2157.5+3126;1010.49;B2 2155+31;;;fsrq;0
3FGL J2158.0-1501;118.368;PKS 2155-152;;;fsrq;0
3FGL J2158.8-3013;618.502;PKS 2155-304;;PKS 2155-304;bll;0
3FGL J2159.2-2841;53.5525;NVSS J215910-284115;;;bcu;0
3FGL J2159.8+1025;48.0407;TXS 2157+102;;;bll;0
3FGL J2200.0-6930;41.0037;;;;;0
3FGL J2200.2+2139;35.4998;TXS 2157+213;;;bll;0
3FGL J2200.9-2412;54.7112;NVSS J220036-241428;;;bcu;1
3FGL J2201.7+5047;2596.25;NRAO 676;;;fsrq;512
3FGL J2202.4-8339;377.104;PKS 2155-83;;;fsrq;0
3FGL J2202.7+4217;2340.22;BL Lacertae;;BL Lacertae;BLL;0
3FGL J2203.4+1725;499.439;PKS 2201+171;;;fsrq;0
3FGL J2203.7+3143;62.9183;4C +31.63;;;fsrq;0
3FGL J2204.4+0439;59.8957;4C +04.77;;;bll;0
3FGL J2205.9-4704;40.5955;;;;;0
3FGL J2206.5+6451;34.7963;;;;;0
3FGL J2206.9-0031;67.6446;PMN J2206-0031;;;bll;0
3FGL J2207.8-5345;192.082;PKS 2204-54;;;fsrq;0
3FGL J2209.0+3652;40.7025;;;;;1
3FGL J2209.8-0450;45.6266;;;;;0
3FGL J2210.1+5925;54.9292;;;;;4
3FGL J2210.1+6043;34.8279;;;;;0
3FGL J2210.2+6509;36.9668;;;;;0
3FGL J2212.0+2355;57.0507;PKS 2209+236;;;fsrq;0
3FGL J2212.3-7039;34.0564;PMN J2211-7039;;;bcu;0
3FGL J2212.5+0703;57.47;;;;;0
3FGL J2212.6+2801;39.8404;MG3 J221240+2759;;;bcu;0
3FGL J2213.1-2532;72.3258;PKS 2210-25;;;fsrq;0
3FGL J2213.6-4755;36.5088;SUMSS J221330-475426;;;bcu;0
3FGL J2214.6+3000;56.1474;PSR J2214+3000;;;PSR;0
3FGL J2215.5+6122;39.0454;;;;;0
3FGL J2215.6+5134;56.8574;PSR J2215+5135;;;PSR;0
3FGL J2217.0+2421;31.3866;B2 2214+24B;;;bll;0
3FGL J2217.2+6346;38.6827;;;;;24
3FGL J2217.8+3207;31.7966;;;;;0
3FGL J2219.2+1806;71.3182;MG1 J221916+1806;;;fsrq;0
3FGL J2220.3+2812;37.9175;RX J2220.4+2814;;;bcu;0
3FGL J2220.6-6833;50.2324;;;;;0
3FGL J2221.6-5225;43.4435;PMN J2221-5224;;;bll;0
3FGL J2221.6+6507;55.5827;;;;;0
3FGL J2221.7+6318;38.6368;;;;;1
3FGL J2222.3-3500;111.883;PKS 2220-351;;;fsrq;0
3FGL J2223.3+0103;41.5751;;;;;0
3FGL J2224.4+0351;34.308;;;;;0
3FGL J2224.6-1122;40.9185;PKS 2221-116;;;bll;0
3FGL J2225.8+6045;35.8033;;;SNR G106.3+02.7;spp;256
3FGL J2225.8-0454;96.3925;3C 446;;;fsrq;0
3FGL J2227.8+0040;42.5879;PMN J2227+0037;;;bll;0
3FGL J2228.5-1636;49.6254;;;;;0
3FGL J2229.0+6114;45.3121;PSR J2229+6114;;Boomerang;PSR;0
3FGL J2229.1+2255;44.2136;;;;;0
3FGL J2229.7-0833;593.775;PKS 2227-08;;;FSRQ;0
3FGL J2230.5-7817;86.6188;PKS 2225-785;;;bcu;0
3FGL J2230.6-4419;48.5027;PKS 2227-445;;;fsrq;0
3FGL J2232.5+1143;1602.28;CTA 102;;;FSRQ;0
3FGL J2232.9-2021;32.4623;1RXS J223249.5-202232;;;bcu;0
3FGL J2233.1+6542;52.4934;;;;;0
3FGL J2233.5-1235;45.1418;PKS 2231-127;;;bcu;0
3FGL J2234.1-2655;57.035;PMN J2234-2656;;;bcu;0
3FGL J2234.8+0945;54.5112;PSR J2234+0944;;;PSR;0
3FGL J2235.3-4835;107.667;PKS 2232-488;;;fsrq;0
3FGL J2235.6-2319;90.4415;PMN J2236-2309;;;bcu;0
3FGL J2236.0-3629;87.344;NVSS J223554-362901;;;bll;0
3FGL J2236.0-1706;48.8043;PKS 2233-173;;;fsrq;0
3FGL J2236.2-5049;38.2607;SUMSS J223605-505521;;;bcu;0
3FGL J2236.3+2829;808.146;B2 2234+28A;;;bll;0
3FGL J2236.5-1432;3531.45;PKS 2233-148;;;BLL;0
3FGL J2237.1-3921;203.117;NVSS J223708-392137;;;fsrq;0
3FGL J2237.5-8326;52.89;;;;;0
3FGL J2237.9+6320;43.1976;;;;;2053
3FGL J2238.4+5903;59.4966;LAT PSR J2238+5903;;;PSR;0
3FGL J2240.9+5831;52.8189;PSR J2240+5832;;;PSR;16
3FGL J2240.9+4121;42.9617;B3 2238+410;;;bll;0
3FGL J2241.6-5237;60.5796;PSR J2241-5236;;;PSR;0
3FGL J2243.2-3933;33.886;NVSS J224326-393353;;;bcu;0
3FGL J2243.4-2541;69.4646;PKS 2240-260;;;bll;0
3FGL J2243.6-1230;44.9151;RBS 1888;;;bll;0
3FGL J2243.9+2021;59.1235;RGB J2243+203;;;bll;0
3FGL J2244.1+4057;308.03;TXS 2241+406;;;bll;0
3FGL J2244.6+2503;41.6565;;;;;0
3FGL J2246.2+1547;67.5447;NVSS J224604+154437;;;bcu;0
3FGL J2246.7-5205;41.1697;RBS 1895;;;bcu;256
3FGL J2247.2-0004;48.4013;;;;;0
3FGL J2247.8+4413;52.1111;NVSS J224753+441317;;;bll;0
3FGL J2248.6-3235;55.251;PKS 2245-328;;;fsrq;0
3FGL J2249.3-5943;40.1566;;;;;0
3FGL J2250.1+3825;52.4172;B3 2247+381;;B3 2247+381;bll;0
3FGL J2250.3+1747;87.0552;;;;;0
3FGL J2250.3-4206;52.588;PMN J2250-4206;;;bcu;0
3FGL J2250.6+3308;40.2762;;;;;0
3FGL J2250.7-2806;523.49;PMN J2250-2806;;;bcu;0
3FGL J2251.5-4928;48.8712;SUMSS J225128-492912;;;bcu;0
3FGL J2251.9+4031;58.683;MG4 J225201+4030;;;bll;0
3FGL J2253.1-1237;46.1073;;;;;0
3FGL J2254.0+1608;60733.9;3C 454.3;;;FSRQ;0
3FGL J2254.0+1403;59.3796;NVSS J225354+140439;;;bll;0
3FGL J2254.1+6229;58.2266;;;;;4
3FGL J2254.6+4253;47.3919;;;;;0
3FGL J2255.1+2411;103.265;MG3 J225517+2409;;;bll;0
3FGL J2256.7-1022;33.4522;PSR J2256-1024;;;PSR;0
3FGL J2256.7-2011;38.4137;PKS 2254-204;;;bll;0
3FGL J2258.0-2759;826.285;PKS 2255-282;;;fsrq;0
3FGL J2258.1-8248;54.8016;PMN J2258-8246;;;bcu;0
3FGL J2258.2-3645;33.9376;;;;;0
3FGL J2258.3-5526;47.1171;PMN J2258-5526;;;bll;0
3FGL J2258.8+2437;52.2363;;;;;256
3FGL J2259.9-1553;43.3371;;;;;0
3FGL J2300.0+4053;36.2482;;;;;0
3FGL J2300.1-3547;49.8647;;;;;0
3FGL J2300.3+3136;70.4958;NVSS J230022+313703;;;bll;0
3FGL J2301.2+5853;42.9572;CTB 109;;;snr;0
3FGL J2302.7+4443;54.7267;PSR J2302+4442;;;PSR;0
3FGL J2303.7+5555;37.9365;;;;;0
3FGL J2304.6+3704;64.1335;1RXS J230437.1+370506;;;bll;0
3FGL J2305.3-4219;41.0864;SUMSS J230512-421859;;;bcu;0
3FGL J2305.8+1658;65.1175;;;;;0
3FGL J2307.4-1208;30.8841;1RXS J230722.5-120520;;;bll;0
3FGL J2307.7+1449;50.8118;MG1 J230734+1449;;;bll;0
3FGL J2309.0+5428;34.1037;;;;;0
3FGL J2309.6-3633;59.831;1RXS J230940.6-363241;;;bcu;0
3FGL J2310.1-0557;59.0704;;;;;0
3FGL J2311.0+3425;1901.74;B2 2308+34;;;FSRQ;0
3FGL J2311.0+0204;77.3536;NVSS J231101+020504;;;bll;0
3FGL J2312.9-6923;38.0667;SUMSS J231347-692332;;;bcu;0
3FGL J2313.1+3935;58.6735;;;;;8
3FGL J2314.0+1443;47.3866;RGB J2313+147;;;bll;0
3FGL J2315.7-5018;41.2198;PKS 2312-505;;;bll;0
3FGL J2316.8-5209;34.8904;SUMSS J231701-521003;;;bcu;0
3FGL J2317.3-4534;68.0911;1RXS J231733.0-453348;;;bcu;0
3FGL J2318.6+1912;55.0887;TXS 2315+189;;;bcu;0
3FGL J2318.6-3829;41.577;;;;;0
3FGL J2319.2-4207;50.6726;PKS 2316-423;;;bll;0
3FGL J2321.2-6439;45.3223;PMN J2321-6438;;;bcu;0
3FGL J2321.3+5113;39.1882;;;;;0
3FGL J2321.6-1619;38.8769;;;;;0
3FGL J2321.6+4438;50.7827;B3 2319+444;;;fsrq;8
3FGL J2321.9+2732;44.064;4C +27.50;;;fsrq;0
3FGL J2321.9+3204;426.633;B2 2319+31;;;fsrq;0
3FGL J2322.5+3436;35.3247;TXS 2320+343;;;bll;0
3FGL J2322.9-4917;43.0233;SUMSS J232254-491629;;;bcu;0
3FGL J2323.4+5849;40.0722;Cas A;;Cassiopeia A;snr;0
3FGL J2323.5-0315;370.648;PKS 2320-035;;;fsrq;0
3FGL J2323.7+2523;50.6748;;;;;0
3FGL J2323.9+4211;114.105;1ES 2321+419;;;bll;0
3FGL J2324.7-4040;41.3179;1ES 2322-409;;;bll;0
3FGL J2324.7+0801;73.3998;PMN J2324+0801;;;bll;0
3FGL J2325.2+3957;172.153;B3 2322+396;;;bll;0
3FGL J2325.3-3557;289.754;CTS 0490;;;fsrq;0
3FGL J2325.4-4758;96.1291;PKS 2322-482;;;bll;0
3FGL J2325.6+1650;66.82;NVSS J232538+164641;;;bll;0
3FGL J2327.2-4130;31.9392;;;;;0
3FGL J2327.7+0941;463.193;PKS 2325+093;;;fsrq;0
3FGL J2328.4-4034;384.759;PKS 2325-408;;;bcu;0
3FGL J2329.2+3754;53.1892;NVSS J232914+375414;;;bll;0
3FGL J2329.3-4955;3641.34;PKS 2326-502;;;fsrq;0
3FGL J2329.8+6102;38.0269;;;;;0
3FGL J2329.9-4734;54.6918;PKS 2326-477;;;fsrq;0
3FGL J2330.4-3726;49.203;PKS 2327-376;;;bll;0
3FGL J2330.5+1104;61.6858;4C +10.73;;;fsrq;0
3FGL J2330.8-2144;373.728;PMN J2331-2148;;;fsrq;0
3FGL J2331.9-1609;56.6499;;;;;0
3FGL J2333.0-5525;42.2053;;;;;0
3FGL J2334.1+0732;73.0668;TXS 2331+073;;;fsrq;0
3FGL J2334.4-7948;32.0047;;;;;8
3FGL J2334.8+1432;123.499;NVSS J233453+143214;;;bll;0
3FGL J2335.1-0133;71.1511;PKS 2332-017;;;fsrq;0
3FGL J2335.6-2342;32.4626;;;;;0
3FGL J2336.5+2356;40.0323;B2 2334+23;;;bcu;0
3FGL J2336.5-7620;45.9294;PMN J2336-7620;;;bcu;0
3FGL J2336.5-4116;301.26;PKS 2333-415;;;fsrq;0
3FGL J2337.2-8425;26.6558;;;;;0
3FGL J2337.5+4108;34.1692;;;;;0
3FGL J2338.1-0229;166.207;PKS 2335-027;;;fsrq;0
3FGL J2338.7-7401;75.6114;1RXS J233919.8-740439;;;bcu;0
3FGL J2338.7+0251;53.6287;;;;;0
3FGL J2339.0+2122;36.6467;RX J2338.8+2124;;;bll;0
3FGL J2339.6-0533;40.1009;PSR J2339-0533;;;PSR;0
3FGL J2340.7+3847;41.0009;;;;;0
3FGL J2340.7+8016;50.1354;1RXS J234051.4+801513;;;bll;0
3FGL J2343.0-4748;37.9142;;;;;64
3FGL J2343.6+1551;55.6591;MG1 J234342+1542;;;fsrq;0
3FGL J2343.7+3437;51.4037;1RXS J234332.5+343957;;;bll;0
3FGL J2344.4+0549;35.6117;1RXS J234354.4+054713;;;bcu;0
3FGL J2344.9-5647;59.4827;;;;;256
3FGL J2345.2-1554;2314.2;PMN J2345-1555;;;FSRQ;0
3FGL J2346.7+0705;54.0859;TXS 2344+068;;;bcu;0
3FGL J2347.0+5142;100.969;1ES 2344+514;;1ES 2344+514;bll;0
3FGL J2347.9+5436;36.6435;NVSS J234753+543627;;;bcu;0
3FGL J2348.0-1630;347.472;PKS 2345-16;;;fsrq;0
3FGL J2348.4-5100;61.6368;SUMSS J234852-510311;;;bcu;0
3FGL J2350.4-3004;69.8201;NVSS J235034-300603;;;bll;0
3FGL J2351.9-7601;35.7184;;;;;0
3FGL J2352.0+1752;56.3639;CLASS J2352+1749;;;bll;0
3FGL J2353.3-4805;28.628;SUMSS J235310-480558;;;bcu;0
3FGL J2353.3+6639;37.8244;;;;;2304
3FGL J2353.6-3037;57.9663;PKS 2351-309;;;bll;0
3FGL J2353.7-3911;45.2969;NVSS J235342-391442;;;bcu;0
3FGL J2354.0+2722;40.4977;;;;;0
3FGL J2354.1+4605;51.4848;4C +45.51;;;fsrq;0
3FGL J2354.4-6612;43.2352;;;;;0
3FGL J2354.8-5245;50.9302;;;;;16
3FGL J2355.4+6939;41.5775;;;;;8
3FGL J2355.5+8154;41.902;S5 2353+81;;;fsrq;1
3FGL J2356.0+4037;43.6781;NVSS J235612+403648;;;bll;0
3FGL J2356.9+6812;47.4948;;;;;0
3FGL J2357.3-0150;36.1523;PKS 2354-021;;;bll;0
3FGL J2357.4-1716;44.0768;RBS 2066;;;bll;0
3FGL J2357.8-5310;164.206;PKS 2355-534;;;fsrq;0
3FGL J2358.0-4552;70.5313;PKS 2355-461;;;fsrq;0
3FGL J2358.2-1022;68.613;PKS 2355-106;;;fsrq;0
3FGL J2358.3-2853;45.9339;PMN J2358-2853;;;bcu;0
3FGL J2358.5+3827;52.3109;;;;;0
3FGL J2358.6-1809;48.8026;;;;;0
3FGL J2358.9+3926;52.8528;B2 2356+39;;;fsrq;0
3FGL J2359.3-3038;40.967;H 2356-309;;H 2356-309;bll;0
3FGL J2359.5-2052;36.2925;TXS 2356-210;;;bll;0
